year,month,rank,song_title,artist_name
2003,5,50,COULDN'T HAVE SAID IT BETTER,MEAT LOAF
2003,5,51,I CAN'T BREAK DOWN,SINEAD QUINN
2003,5,52,SING FOR THE MOMENT,EMINEM
2003,5,53,THE BOYS OF SUMMER,DJ SAMMY
2003,5,54,KA-CHING,SHANIA TWAIN
2003,5,55,JUST A FRIEND,MARIO
2003,5,56,SOUND OF THE UNDERGROUND,GIRLS ALOUD
2003,5,57,I CAN,NAS
2003,5,58,I BEGIN TO WONDER,DANNII MINOGUE
2003,5,59,INCREDIBLE (WHAT I MEANT TO SAY),DARIUS
2003,5,60,STOLE,KELLY ROWLAND
2003,5,61,WHO SAID (STUCK IN THE UK),PLANET FUNK
2003,5,62,CRY ME A RIVER,JUSTIN TIMBERLAKE
2003,5,63,YEAR 3000,BUSTED
2003,5,64,BE MINE,DAVID GRAY
2003,5,65,SHAPE,SUGABABES
2003,5,66,WORK IT,NELLY 
2003,5,67,BOY (I NEED YOU),MARIAH CAREY 
2003,5,68,KEEP ME A SECRET,AINSLIE HENDERSON
2003,5,69,THE LIGHT,MICHELLE WEEKS
2003,5,70,ALIVE,S CLUB
2003,5,71,GO WITH THE FLOW,QUEENS OF THE STONE AGE
2003,5,72,SATISFACTION,EVE
2003,5,73,MAKE ME SMILE (COME UP AND SEE ME),ERASURE
2003,5,74,LOSE YOURSELF,EMINEM
2003,5,75,LONG LONG WAY TO GO,DEF LEPPARD
2003,5,76,IF IT KILLS ME/RUST,THERAPY
2003,5,77,BUCCI BAG,ANDREA DORIA
2003,5,78,CRAZY SEXY MARVELLOUS,PAFFENDORF
2003,5,79,SORRY SEEMS TO BE THE HARDEST WORD,BLUE 
2003,5,80,BITTER END,PLACEBO
2003,5,81,1000 MIRRORS,ASIAN DUB FOUNDATION
2003,5,82,NEPTUNE,INME
2003,5,83,BEAT CITY,RAVEONETTES
2003,5,84,STARDUST,MARTIN L GORE
2003,5,85,I DON'T WANT TO MISS A THING,PIPPA
2003,5,86,STILL NOT A PLAYER/HORSE & CARRIAGE,BIG PUN
2003,5,87,APE DOS MIL,GLASSJAW
2003,5,88,03 BONNIE & CLYDE,JAY-Z 
2003,5,89,DON'T THINK YOU'RE THE FIRST,CORAL
2003,5,90,SHE LIVED DOWN THE STREET,PAUL CARRACK
2003,5,91,NEARER THAN HEAVEN,DELAYS
2003,5,92,FRIED MY LITTLE BRAINS,KILLS
2003,5,93,REMINISCE/WHERE THE STORY ENDS,BLAZIN' SQUAD
2003,5,94,INTA OUTA,DJ SUV & DJ PATIFE
2003,5,95,WHAT MY HEART WANTS TO SAY,GARETH GATES
2003,5,96,OK,BIG BROVAZ
2003,5,97,FLOETIC,FLOETRY
2003,5,98,THE SOUND OF MOVEMENT - SAMPLER 01,VARIOUS ARTISTS
2003,5,99,LA TODAY,ALEX GOLD 
2003,5,100,TURN IT UP,UGLY DUCKLING
2003,6,1,IGNITION REMIX,R KELLY
2003,6,2,SAY GOODBYE/LOVE AIN'T GONNA WAIT FOR,S CLUB
2003,6,3,I KNOW WHAT YOU WANT,BUSTA RHYMES AND MARIAH CAREY
2003,6,4,THERE THERE,RADIOHEAD
2003,6,5,FREE ME,EMMA
2003,6,6,ROCK YOUR BODY,JUSTIN TIMBERLAKE
2003,6,7,GET BUSY,SEAN PAUL
2003,6,8,FAVOURITE THINGS,BIG BROVAZ
2003,6,9,FLY ON THE WINGS OF LOVE,XTM & DJ CHUCKY PTS ANNIA
2003,6,10,STOP SIGN,ABS
2003,6,11,NO GOOD ADVICE,GIRLS ALOUD
2003,6,12,IN DA CLUB,50 CENT
2003,6,13,LONELINESS,TOMCRA
2003,6,14,NOT GONNA GET US,TATU
2003,6,15,CRY BABY,JEMINI
2003,6,16,BROKEN BONES,LOVE INC
2003,6,17,TAKE YOUR SHOES OFF,CHEEKY GIRLS
2003,6,18,DIRTY STICKY FLOORS,DAVE GAHAN
2003,6,19,RISE & FALL,CRAIG DAVID 
2003,6,20,X GON' GIVE IT TO YA,DMX
2003,6,21,MADAME HELGA,STEREOPHONICS
2003,6,22,HUSAN,BHANGRA KNIGHTS VS HUSAN
2003,6,23,GIRLS AND BOYS,GOOD CHARLOTTE
2003,6,24,LATELY,LISA SCOTT-LEE
2003,6,25,YOU SAID NO,BUSTED
2003,6,26,QUESTIONS & ANSWERS,BIFFY CLYRO
2003,6,27,HELL YEAH,GINUWINE
2003,6,28,EVERYBODY COME ON (CAN U FEEL IT),MR REDZ VS DJ SKRIBBLE
2003,6,29,I LUV U,DIZZEE RASCAL
2003,6,30,TRASHED,SKIN
2003,6,31,ALL OVER,LISA MAFFIA
2003,6,32,ALL ABOUT LOVIN' YOU,BON JOVI
2003,6,33,CAN'T MAKE UP MY MIND,SONIQUE
2003,6,34,FEELIN' U,SHY FX & T POWER
2003,6,35,AVERAGE MAN,TURIN BRAKES
2003,6,36,CAN'T NOBODY,KELLY ROWLAND
2003,6,37,MAKE LUV,ROOM 5 
2003,6,38,MOVE YOUR FEET,JUNIOR SENIOR
2003,6,39,DAMAGED,PLUMMET
2003,6,40,DO IT WITH MADONNA,ANDROIDS
2003,6,41,THE LONG GOODBYE,RONAN KEATING
2003,6,42,SLEEPING AWAKE,POD
2003,6,43,HOME,BONE THUGS-N-HARMONY
2003,6,44,THE THINGS/TURNED AWAY,AUDIO BULLYS
2003,6,45,LOVE DOESN'T HAVE TO HURT,ATOMIC KITTEN
2003,6,46,COME UNDONE,ROBBIE WILLIAMS
2003,6,47,CRY,KYM MARSH
2003,6,48,ALL I HAVE,JENNIFER LOPEZ 
2003,6,49,BORN TO TRY,DELTA GOODREM
2003,6,50,AMERICAN LIFE,MADONNA
2003,6,51,I'M WITH YOU,AVRIL LAVIGNE
2003,6,52,RHYTHM IS A DANCER,SNAP
2003,6,53,SPIRIT IN THE SKY,GARETH GATES 
2003,6,54,TONIGHT/MISS YOU NIGHTS,WESTLIFE
2003,6,55,BEING NOBODY,RICHARD X VS LIBERTY X
2003,6,56,EXCUSE ME MISS,JAY-Z
2003,6,57,CARRERA 2,THREE DRIVES
2003,6,58,I CAN'T READ YOU,DANIEL BEDINGFIELD
2003,6,59,FORGET ABOUT TOMORROW,FEEDER
2003,6,60,GUANTANAMO,OUTLANDISH
2003,6,61,DON'T LET GO,DAVID SNEDDON
2003,6,62,BEAUTIFUL,SNOOP DOGG 
2003,6,63,CATCH UP TO MY STEP,JUNKIE XL 
2003,6,64,BRING ME TO LIFE,EVANESCENCE
2003,6,65,SPEECHLESS,D-SIDE
2003,6,66,SUNRISE,SIMPLY RED
2003,6,67,OUT OF TIME,BLUR
2003,6,68,THE WRECKONING,BOOMKAT
2003,6,69,SCANDALOUS,MIS-TEEQ
2003,6,70,THE JUMP OFF,LIL' KIM 
2003,6,71,WEEKEND,SCOOTER
2003,6,72,I JUST DIED IN YOUR ARMS,RESOURCE
2003,6,73,MINERVA,DE
2003,6,74,MUSIC REVOLUTION,SCUMFROG
2003,6,75,MA I DON'T LOVE HER,CLIPSE 
2003,6,76,GO WITH THE FLOW,QUEENS OF THE STONE AGE
2003,6,77,STOP MY HEAD,EVAN DANDO
2003,6,78,NO-6/DETONATE,DJ HAZARD
2003,6,79,MAKE IT HAPPEN,PLAYGROUP
2003,6,80,LOSE YOURSELF,EMINEM
2003,6,81,DRILL SERGEANT,PROJECT JUPITER
2003,6,82,WHADDUP,TONY SENGHORE
2003,6,83,THE BHOYS ARE BACK IN TOWN,DANCE TO TIPPERARY
2003,6,84,ANYTHING IS POSSIBLE,WAYNE WILLIAMS
2003,6,85,CRY ME A RIVER,JUSTIN TIMBERLAKE
2003,6,86,HARD ROW,BLACK KEYS
2003,6,87,SOMEWHERE I BELONG,LINKIN PARK
2003,6,88,MORNING SUN,INCOGNITO
2003,6,89,SATISFACTION,BENNY BENASSI
2003,6,90,IF YOU'RE NOT THE ONE,DANIEL BEDINGFIELD
2003,6,91,STOLE,KELLY ROWLAND
2003,6,92,21 QUESTIONS,50 CENT
2003,6,93,KEEP ME A SECRET,AINSLIE HENDERSON
2003,6,94,RISING,BRUCE SPRINGSTEEN
2003,6,95,ANCHOR,CAVE IN
2003,6,96,HEY WORLD,A.R.E. WEAPONS
2003,6,97,IT'S TRICKY 2003,RUN DMC 
2003,6,98,FEEL IT,MEAT KATIE & DARK GLOBE
2003,6,99,BEAUTIFUL,CHRISTINA AGUILERA
2003,6,100,PITCH SWITCH/SCREWBALL,RED ONE
2003,7,1,BRING ME TO LIFE,EVANESCENCE
2003,7,2,FAST FOOD SONG,FAST FOOD ROCKERS
2003,7,3,WE JUST BE DREAMIN',BLAZIN' SQUAD
2003,7,4,IGNITION REMIX,R KELLY
2003,7,5,NO LETTING GO,WAYNE WONDER
2003,7,6,LOST WITHOUT YOU,DELTA GOODREM
2003,7,7,I KNOW WHAT YOU WANT,BUSTA RHYMES AND MARIAH CAREY
2003,7,8,FLY ON THE WINGS OF LOVE,XTM & DJ CHUCKY PTS ANNIA
2003,7,9,ST ANGER,METALLICA
2003,7,10,ROCK WIT U (AWWW BABY),ASHANTI
2003,7,11,BABY I DON'T CARE,JENNIFER ELLISON
2003,7,12,LIKE WHAT,TOMMI
2003,7,13,CRAZIER,GARY NUMAN VS RICO
2003,7,14,MISFIT,AMY STUDT
2003,7,15,FIGHTER,CHRISTINA AGUILERA
2003,7,16,THE NIGHT,SCOOTER
2003,7,17,FOREVER MORE,MOLOKO
2003,7,18,GROWING ON ME,DARKNESS
2003,7,19,OVERRATED,SIOBHAN DONAGHY
2003,7,20,SUNLIGHT,DJ SAMMY
2003,7,21,LOW,FOO FIGHTERS
2003,7,22,IN DA CLUB,50 CENT
2003,7,23,ROCK YOUR BODY,JUSTIN TIMBERLAKE
2003,7,24,FOREVER AND FOR ALWAYS,SHANIA TWAIN
2003,7,25,JOGI/BEWARE OF THE BOYS,PANJABI MC 
2003,7,26,SAY GOODBYE/LOVE AIN'T GONNA WAIT FOR,S CLUB
2003,7,27,GIRLFRIEND,B2K
2003,7,28,FIGHT TEST,FLAMING LIPS
2003,7,29,PIN,YEAH YEAH YEAHS
2003,7,30,DON'T WANNA LOSE THIS FEELING,DANNII MINOGUE
2003,7,31,FREE ME,EMMA
2003,7,32,GAY BAR,ELECTRIC SIX
2003,7,33,FAINT,LINKIN PARK
2003,7,34,BECAUSE YOU,COSMIC ROUGH RIDERS
2003,7,35,I'M GLAD,JENNIFER LOPEZ
2003,7,36,HOW DID YOU KNOW,KURTIS MANTRONIK PTS CHAMONIX
2003,7,37,FAVOURITE THINGS,BIG BROVAZ
2003,7,38,BIG SUR,THRILLS
2003,7,39,LONELINESS,TOMCRA
2003,7,40,X GON' GIVE IT TO YA,DMX
2003,7,41,THIS IS YOUR NIGHT,ANOTHERSIDE
2003,7,42,WESTSIDE,ATHLETE
2003,7,43,GIRLS AND BOYS,GOOD CHARLOTTE
2003,7,44,I WEAR MY SKIN,ONE MINUTE SILENCE
2003,7,45,AMERICAN LIFE,MADONNA
2003,7,46,NO GOOD ADVICE,GIRLS ALOUD
2003,7,47,BROKEN BONES,LOVE INC
2003,7,48,FIELD OF DREAMS,FLIP & FILL 
2003,7,49,GET BUSY,SEAN PAUL
2003,7,50,STOP SIGN,ABS
2003,7,51,UNIVERSALLY SPEAKING,RED HOT CHILI PEPPERS
2003,7,52,THE LONG GOODBYE,RONAN KEATING
2003,7,53,MAKE LUV,ROOM 5 
2003,7,54,MOBSCENE,MARILYN MANSON
2003,7,55,COME UNDONE,ROBBIE WILLIAMS
2003,7,56,TWIST 'EM OUT,DILLINJA 
2003,7,57,THIS PICTURE,PLACEBO
2003,7,58,NOT GONNA GET US,TATU
2003,7,59,EZ PASS,HAR MAR SUPERSTAR
2003,7,60,CAN'T NOBODY,KELLY ROWLAND
2003,7,61,WHO INVITED YOU,DONNAS
2003,7,62,TAKE YOUR SHOES OFF,CHEEKY GIRLS
2003,7,63,ADDICTED,SIMPLE PLAN
2003,7,64,ON THE HORIZON,MELANIE C
2003,7,65,YOU SAID NO,BUSTED
2003,7,66,DON'T LET GO,DAVID SNEDDON
2003,7,67,RISE & FALL,CRAIG DAVID 
2003,7,68,SHAKESPEARE'S WAY WITH WORDS,ONE TRUE VOICE
2003,7,69,ALL OVER,LISA MAFFIA
2003,7,70,LATELY,LISA SCOTT-LEE
2003,7,71,ALL ABOUT LOVIN' YOU,BON JOVI
2003,7,72,GIRL'S NOT GREY,AFI
2003,7,73,DROWSY WITH HOPE,SHAKEDOWN
2003,7,74,CRY,KYM MARSH
2003,7,75,BEAUTIFUL,SNOOP DOGG 
2003,7,76,THE HIT SONG,DJ FORMAT 
2003,7,77,CIRCUS/ULTIMATE,KRUST & DIE PTS I KAMANCHI
2003,7,78,TAKE IT AND RUN,BANDITS
2003,7,79,MOVE YOUR FEET,JUNIOR SENIOR
2003,7,80,WHY (LOOKING BACK),HEARTLESS CREW
2003,7,81,SPIRIT IN THE SKY,GARETH GATES 
2003,7,82,DAMAGED,PLUMMET
2003,7,83,DO IT WITH MADONNA,ANDROIDS
2003,7,84,MADAME HELGA,STEREOPHONICS
2003,7,85,BAILA,DJ CHUS
2003,7,86,SPARKS,ROYKSOPP
2003,7,87,LOVE DOESN'T HAVE TO HURT,ATOMIC KITTEN
2003,7,88,FALLIN',UN-CUT
2003,7,89,LOSE YOURSELF,EMINEM
2003,7,90,THE TERRACE,LINUS LOVES
2003,7,91,KLUB KOLLABORATIONS EP 2,BK
2003,7,92,WASTER,REEF
2003,7,93,SHELTERED LIFE,ERLEND OYE
2003,7,94,I'M THE ONE,INCISIONS
2003,7,95,SPEECHLESS,D-SIDE
2003,7,96,AM I WRY NO,MEW
2003,7,97,I CAN'T READ YOU,DANIEL BEDINGFIELD
2003,7,98,LETS ROLL,JONNY L
2003,7,99,I CAN'T BREAK DOWN,SINEAD QUINN
2003,7,100,MISS MANTARAY,MOCO
2003,8,1,NEVER GONNA LEAVE YOUR SIDE,DANIEL BEDINGFIELD
2003,8,2,CRAZY IN LOVE,BEYONCE KNOWLES
2003,8,3,MAYBE TOMORROW,STEREOPHONICS
2003,8,4,SATISFACTION,BENNY BENASSI PTS THE BIZ
2003,8,5,BRING ME TO LIFE,EVANESCENCE
2003,8,6,NO LETTING GO,WAYNE WONDER
2003,8,7,DEEPEST BLUE,DEEPEST BLUE
2003,8,8,FLY ON THE WINGS OF LOVE,XTM & DJ CHUCKY PTS ANNIA
2003,8,9,GIVE ME A REASON,TRIPLE EIGHT
2003,8,10,FEEL GOOD TIME,PINK 
2003,8,11,FAST FOOD SONG,FAST FOOD ROCKERS
2003,8,12,IGNITION REMIX,R KELLY
2003,8,13,SWING SWING,ALL-AMERICAN REJECTS
2003,8,14,BUSINESS,EMINEM
2003,8,15,REAL THINGS,JAVINE
2003,8,16,PASS IT ON,CORAL
2003,8,17,INVISIBLE,D-SIDE
2003,8,18,21 QUESTIONS,50 CENT
2003,8,19,CAN'T GET IT BACK,MIS-TEEQ
2003,8,20,LOST WITHOUT YOU,DELTA GOODREM
2003,8,21,PUMP IT UP,JOE BUDDEN
2003,8,22,HOLLYWOOD,MADONNA
2003,8,23,FOOL NO MORE,S CLUB 8
2003,8,24,I KNOW WHAT YOU WANT,BUSTA RHYMES AND MARIAH CAREY
2003,8,25,STRICT MACHINE,GOLDFRAPP
2003,8,26,FIGHTER,CHRISTINA AGUILERA
2003,8,27,MISFIT,AMY STUDT
2003,8,28,COME ON OVER,KYM MARSH
2003,8,29,ROCK WIT U (AWWW BABY),ASHANTI
2003,8,30,IN DA CLUB,50 CENT
2003,8,31,BABY I DON'T CARE,JENNIFER ELLISON
2003,8,32,JUST BECAUSE,JANE'S ADDICTION
2003,8,33,WE JUST BE DREAMIN',BLAZIN' SQUAD
2003,8,34,YOU'RE FREE,YOMANDA
2003,8,35,ROCK YOUR BODY,JUSTIN TIMBERLAKE
2003,8,36,GOLDEN RETRIEVER,SUPER FURRY ANIMALS
2003,8,37,FAKE,SIMPLY RED
2003,8,38,SUNLIGHT,DJ SAMMY
2003,8,39,HOW YOU GONNA ACT LIKE THAT,TYRESE
2003,8,40,HEY GIRL,DELAYS
2003,8,41,NO GOOD ADVICE,GIRLS ALOUD
2003,8,42,WHITE WEDDING,MURDERDOLLS
2003,8,43,FOREVER AND FOR ALWAYS,SHANIA TWAIN
2003,8,44,SAY GOODBYE/LOVE AIN'T GONNA WAIT FOR,S CLUB
2003,8,45,NOTHING BUT YOU,PAUL VAN DYKE
2003,8,46,TOUR DE FRANCE 2003,KRA
2003,8,47,CAUGHT IN THE MIDDLE,CERYS MATTHEWS
2003,8,48,ST ANGER,METALLICA
2003,8,49,LOOSE CANNON,KILLING JOKE
2003,8,50,LOSING GRIP,AVRIL LAVIGNE
2003,8,51,STOP SIGN,ABS
2003,8,52,I'M GLAD,JENNIFER LOPEZ
2003,8,53,LIKE WHAT,TOMMI
2003,8,54,GAY BAR,ELECTRIC SIX
2003,8,55,FAINT,LINKIN PARK
2003,8,56,GIRLFRIEND,B2K
2003,8,57,SHAKESPEARE'S WAY WITH WORDS,ONE TRUE VOICE
2003,8,58,SOLDIER GIRL,POLYPHONIC SPREE
2003,8,59,YOUR MUSIC,INTENSO PROJECT 
2003,8,60,SOMETIMES IT HURTS,TINDERSTICKS
2003,8,61,FREE ME,EMMA
2003,8,62,BEAUTIFUL,SNOOP DOGG 
2003,8,63,BREATHE,BLU CANTRELL 
2003,8,64,SIGNAL,JD AKA DREADY
2003,8,65,EVERYTHING EVENTUALLY,APPLETON
2003,8,66,THE NIGHT,SCOOTER
2003,8,67,KISS MY EYES,BOB SINCLAR
2003,8,68,DON'T WANNA LOSE THIS FEELING,DANNII MINOGUE
2003,8,69,LIGHTS OUT,LISA MARIE PRESLEY
2003,8,70,CRAZY BEAT,BLUR
2003,8,71,JUST PUT YOUR HAND IN MINE,SPACE COWBOY
2003,8,72,WIMMIN',ASHLEY HAMILTON
2003,8,73,ON THE HORIZON,MELANIE C
2003,8,74,LONELINESS,TOMCRA
2003,8,75,RIGHT STUFF,LC ANDERSON VS PSYCHO RADIO
2003,8,76,X GON' GIVE IT TO YA,DMX
2003,8,77,SHARE THE BLAME,J MAJIK 
2003,8,78,FAVOURITE THINGS,BIG BROVAZ
2003,8,79,TAKE YOUR SHOES OFF,CHEEKY GIRLS
2003,8,80,THE FIRST WORD IS THE HARDEST,FOUR DAY HOMBRE
2003,8,81,NOT GONNA GET US,TATU
2003,8,82,MY RELIGION,PULSER
2003,8,83,COME TOGETHER,M FACTOR
2003,8,84,OVER AND OVER,YOUNG HEART ATTACK
2003,8,85,YOU SAID NO,BUSTED
2003,8,86,MADAME HELGA,STEREOPHONICS
2003,8,87,REMIXES,COLDPLAY
2003,8,88,DON'T LET GO,DAVID SNEDDON
2003,8,89,COME UNDONE,ROBBIE WILLIAMS
2003,8,90,COME BACK TOMORROW,INSPIRAL CARPETS
2003,8,91,YOU'RE NOT ALONE,HOME GROWN
2003,8,92,SCREAM FOR MORE/DESENCHANTEE,KATE RYAN
2003,8,93,SPIRIT IN THE SKY,GARETH GATES 
2003,8,94,JUNGLIST,DRUMSOUND
2003,8,95,GIRL IN THE MOON,DARIUS
2003,8,96,HOLD IT DOWN/MOVIN FAST,KRUST & DIE PTS I KAMANCHI
2003,8,97,RENEGADE SNARES,OMNI TRIO
2003,8,98,ARE YOU READY FOR LOVE,ELTON JOHN
2003,8,99,BOUT,JAMELIA 
2003,8,100,PLANET ROCK/FUNKY PLANET,POWERS THAT BE
2003,9,1,ARE YOU READY FOR LOVE,ELTON JOHN
2003,9,2,BREATHE,BLU CANTRELL 
2003,9,3,LIKE GLUE,SEAN PAUL
2003,9,4,PRETTY GREEN EYES,ULTRABEAT
2003,9,5,MISS PERFECT,ABS 
2003,9,6,MISS INDEPENDENT,KELLY CLARKSON
2003,9,7,DANCE (WITH U),LEMAR
2003,9,8,LIFE GOT COLD,GIRLS ALOUD
2003,9,9,NEVER LEAVE YOU (UH OOOH UH OOOH),LUMIDEE
2003,9,10,GENIE IN A BOTTLE/SAVE YOURSELF,SPEEDWAY
2003,9,11,THANK YOU BABY,SHANIA TWAIN
2003,9,12,COMPLETE,JAIMESON
2003,9,13,FOUR MINUTE WARNING,MARK OWEN
2003,9,14,SLEEPING WITH THE LIGHT ON,BUSTED
2003,9,15,STUCK,STACIE ORRICO
2003,9,16,SHAKE IT (MOVE A LITTLE CLOSER),LEE CABRERA 
2003,9,17,FRONTIN',PHARRELL WILLIAMS 
2003,9,18,DO ME WRONG,MEL BLATT
2003,9,19,CRAZY IN LOVE,BEYONCE KNOWLES
2003,9,20,BARCELONA,D KAY & EPSILON 
2003,9,21,THE ANTHEM,GOOD CHARLOTTE
2003,9,22,FLY ON THE WINGS OF LOVE,XTM & DJ CHUCKY PTS ANNIA
2003,9,23,ARE YOU GONNA BE MY GIRL,JET
2003,9,24,NEVER GONNA LEAVE YOUR SIDE,DANIEL BEDINGFIELD
2003,9,25,HOORAY HOORAY (IT'S A CHEEKY HOLIDAY),CHEEKY GIRLS
2003,9,26,FIX UP LOOK SHARP,DIZZEE RASCAL
2003,9,27,HOUSE OF JEALOUS LOVERS,RAPTURE
2003,9,28,FINEST DREAMS,RICHARD X 
2003,9,29,SOMETHING BEAUTIFUL,ROBBIE WILLIAMS
2003,9,30,SNAKE,R KELLY 
2003,9,31,EYE FOR AN EYE,UNKLE
2003,9,32,BRING ME TO LIFE,EVANESCENCE
2003,9,33,SANTA CRUZ (YOU'RE NOT THAT FAR),THRILLS
2003,9,34,THE POWER (OF BHANGRA),SNAP VS MOTIVO
2003,9,35,MAKE THE DEAL,OCEAN COLOUR SCENE
2003,9,36,SATISFACTION,BENNY BENASSI PTS THE BIZ
2003,9,37,DON'T LOOK BACK INTO THE SUN,LIBERTINES
2003,9,38,GO TO SLEEP,RADIOHEAD
2003,9,39,FAST FOOD SONG,FAST FOOD ROCKERS
2003,9,40,PASSION,AMEN UK
2003,9,41,I'M IN HEAVEN,J NEVINS
2003,9,42,MAYBE TOMORROW,STEREOPHONICS
2003,9,43,PUNK ROCK 101,BOWLING FOR SOUP
2003,9,44,I BELIEVE IN THE SPIRIT,TIM BURGESS
2003,9,45,CAN'T LET YOU GO,FABOLOUS
2003,9,46,HOT IN HERRE,TIGA
2003,9,47,DID MY TIME,KORN
2003,9,48,EL CAMINOS IN THE WEST,GRANDADDY
2003,9,49,STOP,BLACK REBEL MOTORCYCLE CLUB
2003,9,50,BUT I FEEL GOOD,GROOVE ARMADA
2003,9,51,FEEL GOOD TIME,PINK 
2003,9,52,DEEPEST BLUE,DEEPEST BLUE
2003,9,53,IGNITION REMIX,R KELLY
2003,9,54,REAL THINGS,JAVINE
2003,9,55,MF FROM HELL,DATSUNS
2003,9,56,FIGHTER,CHRISTINA AGUILERA
2003,9,57,TRACKIN',BILLY CRAWFORD
2003,9,58,BUSINESS,EMINEM
2003,9,59,AMERICAN IN AMSTERDAM,WHEATUS
2003,9,60,URBAN PRESSURE,GRIM NORTHERN SOCIAL
2003,9,61,SOUND ADVICE/FORGET ME KNOTS,RONI SIZE
2003,9,62,SPANISH,CRAIG DAVID
2003,9,63,WHAT IS THE PROBLEM,GRAFITI
2003,9,64,FIRST IT GIVETH,QUEENS OF THE STONE AGE
2003,9,65,I NEED YOU,DAVE GAHAN
2003,9,66,CAN'T GET IT BACK,MIS-TEEQ
2003,9,67,ALL IN MY HEAD,KOSHEEN
2003,9,68,BEST OF ORDER,DAVID SNEDDON
2003,9,69,MOLLY'S CHAMBERS,KINGS OF LEON
2003,9,70,LOST WITHOUT YOU,DELTA GOODREM
2003,9,71,THAT GREAT LOVE SOUND,RAVEONETTES
2003,9,72,LET'S GET ILL,P DIDDY 
2003,9,73,TRAIN ON A TRACK,KELLY ROWLAND
2003,9,74,PASS IT ON,CORAL
2003,9,75,REMEMBERESE,STILLS
2003,9,76,YOU'RE FREE,YOMANDA
2003,9,77,I KNOW WHAT YOU WANT,BUSTA RHYMES AND MARIAH CAREY
2003,9,78,WHERE IS THE LOVE,BLACK EYED PEAS
2003,9,79,FREAK,LFO
2003,9,80,TRIBUTE TO ACID HOUSE,WALLY LOPEZ
2003,9,81,FAKE,SIMPLY RED
2003,9,82,SUNLIGHT,DJ SAMMY
2003,9,83,NO GOOD ADVICE,GIRLS ALOUD
2003,9,84,I'M GLAD,JENNIFER LOPEZ
2003,9,85,GIVE ME A REASON,TRIPLE EIGHT
2003,9,86,UNDRESS FOR SUCCESS,MCLUSKY
2003,9,87,ACCELERATE,BK & AND FARLEY
2003,9,88,FLY,MARK JOSEPH
2003,9,89,BEAUTIFUL,SNOOP DOGG 
2003,9,90,ST ANGER,METALLICA
2003,9,91,BODY SNATCHERS/DON'T FUCK WITH THE G DUB,GENERATION DUB
2003,9,92,GOLDEN RETRIEVER,SUPER FURRY ANIMALS
2003,9,93,FREEK LIKE ME,SPORK
2003,9,94,TIME FOR THE REVOLUTION,10 REVOLUTIONS
2003,9,95,ROCK 'N' ROLL LIES,RAZORLIGHT
2003,9,96,GAY BAR,ELECTRIC SIX
2003,9,97,HATE TV,CHIKINKI
2003,9,98,BOUNCING OFF THE WALLS,SUGARCULT
2003,9,99,WHAT YOU NEED IS,SINEAD QUINN
2003,9,100,DON'T LET GO,DAVID SNEDDON
2003,10,1,WHERE IS THE LOVE,BLACK EYED PEAS
2003,10,2,I BELIEVE IN A THING CALLED LOVE,DARKNESS
2003,10,3,SWEET DREAMS MY LA EX,RACHEL STEVENS
2003,10,4,WHITE FLAG,DIDO
2003,10,5,RUBBERNECKIN',ELVIS PRESLEY
2003,10,6,SUPERSTAR,JAMELIA
2003,10,7,BABY BOY,BIG BROVAZ
2003,10,8,GOING UNDER,EVANESCENCE
2003,10,9,INNOCENT EYES,DELTA GOODREM
2003,10,10,SOMEDAY,NICKELBACK
2003,10,11,HEY WHATEVER,WESTLIFE
2003,10,12,BREATHE,BLU CANTRELL 
2003,10,13,ARE YOU READY FOR LOVE,ELTON JOHN
2003,10,14,SUMMER JAM,UD PROJECT
2003,10,15,BROKEN SILENCE,SO SOLID CREW
2003,10,16,FRANTIC,METALLICA
2003,10,17,PANDORA'S KISS,LOUISE
2003,10,18,PRETTY GREEN EYES,ULTRABEAT
2003,10,19,CAN'T HOLD US DOWN,CHRISTINA AGUILERA 
2003,10,20,WILDERNESS,JURGEN VRIES 
2003,10,21,DOWNLOAD IT,CLEA
2003,10,22,SENORITA,JUSTIN TIMBERLAKE
2003,10,23,SUNSHINE,GARETH GATES
2003,10,24,FIND THE COLOUR,FEEDER
2003,10,25,SHAKE YA TAILFEATHER,NELLY
2003,10,26,MAPS,YEAH YEAH YEAHS
2003,10,27,LIKE GLUE,SEAN PAUL
2003,10,28,EAT YOU ALIVE,LIMP BIZKIT
2003,10,29,LOVE AT 1ST SIGHT,MARY J BLIGE 
2003,10,30,NEVER LEAVE YOU (UH OOOH UH OOOH),LUMIDEE
2003,10,31,TIME IS RUNNING OUT,MUSE
2003,10,32,DANCE (WITH U),LEMAR
2003,10,33,MISS INDEPENDENT,KELLY CLARKSON
2003,10,34,THE GOLDEN PATH,CHEMICAL BROTHERS
2003,10,35,DANCE WITH YOU (NACHNA TERE NAAL),RISHI RICH PROJECT 
2003,10,36,NUMB,LINKIN PARK
2003,10,37,HAVE IT ALL,FOO FIGHTERS
2003,10,38,MISS PERFECT,ABS 
2003,10,39,SLEEPING WITH THE LIGHT ON,BUSTED
2003,10,40,CRAZY IN LOVE,BEYONCE KNOWLES
2003,10,41,E,DRUNKEN MUNKY
2003,10,42,YOU GOT THE STYLE,ATHLETE
2003,10,43,LIFE GOT COLD,GIRLS ALOUD
2003,10,44,SHOW ME A SIGN,KONTAKT
2003,10,45,LESS TALK MORE ACTION,TIM DELUXE
