year,month,rank,artist,song,romance_score,political_score,sad_score
2002,4,54,danielbedingfield,gottagetthruthis,0,21,2
2002,4,57,alanismorissette,handsclean,0,47,0
2002,4,59,lostprophets,thefakesoundofprogress,0,30,3
2002,4,60,christinamilian,amtopm,2,28,0
2002,4,61,jamiroquai,lovefoolosophy,0,43,2
2002,4,63,aaliyah,morethanawoman,2,33,0
2002,4,65,alizee,moilolita,0,9,0
2002,4,66,a,nothing,3,16,0
2002,4,67,systemofadown,toxicity,0,29,0
2002,4,71,kaci,ithinkiloveyou,0,20,2
2002,4,72,victoriabeckham,amindofitsown,0,31,0
2002,4,73,alienantfarm,movies,2,23,0
2002,4,74,gorillaz,tomorrowcomestoday,0,9,0
2002,4,76,puddleofmudd,control,0,16,2
2002,4,77,georgeharrison,mysweetlord,0,17,0
2002,4,78,lighthousefamily,run,0,7,0
2002,4,80,stereophonics,handbagsandgladrags,0,45,5
2002,4,81,maryjblige,danceforme,2,49,2
2002,4,83,fatjoe,wethuggin,0,71,0
2002,4,85,afroman,crazyrap,2,102,4
2002,4,90,kylieminogue,cantgetyououtofmyhead,5,10,2
2002,4,91,zero7,distractions,0,14,2
2002,4,93,katewinslet,whatif,0,18,2
2002,4,94,leannrimes,butidoloveyou,3,16,2
2002,4,95,alkalinetrio,stupidkid,0,23,3
2002,4,97,simpleminds,cry,2,13,0
2002,4,100,sneakerpimps,sick,2,43,2
2002,5,1,sugababes,freaklikeme,2,21,0
2002,5,2,sclubjuniors,onestepcloser,4,10,2
2002,5,3,nsync,girlfriend,3,23,0
2002,5,4,oasis,thehindutimes,5,26,0
2002,5,5,nickelback,howyouremindme,0,49,0
2002,5,6,shakira,wheneverwherever,5,34,0
2002,5,8,garethgates,unchainedmelody,7,9,2
2002,5,11,britneyspears,imnotagirlnotyetawoman,0,18,0
2002,5,12,darrenhayes,insatiable,5,37,2
2002,5,18,jenniferlopez,aintitfunny,2,39,0
2002,5,19,lasgo,something,2,11,3
2002,5,24,anastacia,onedayinyourlife,2,17,3
2002,5,25,usher,uturn,0,23,0
2002,5,26,marilynmanson,taintedlove,2,11,2
2002,5,27,celinedion,anewdayhascome,0,12,2
2002,5,29,enriqueiglesias,hero,4,15,3
2002,5,32,lfo,everyothertime,2,30,2
2002,5,34,doves,theregoesthefear,2,17,0
2002,5,36,michellebranch,everywhere,0,15,0
2002,5,38,rkelly,theworldsgreatest,0,40,2
2002,5,39,streets,letspushthingsforward,3,99,3
2002,5,40,kylieminogue,inyoureyes,0,21,0
2002,5,42,sosolidcrew,ridewidus,4,65,3
2002,5,45,sherylcrow,soakupthesun,0,27,2
2002,5,47,westlife,worldofourown,2,19,0
2002,5,49,sclub7,you,2,14,0
2002,5,50,drowningpool,bodies,0,35,0
2002,5,51,faithless,onesteptoofar,2,14,2
2002,5,52,pulp,badcoverversion,2,38,2
2002,5,56,travis,flowersinthewindow,3,22,2
2002,5,57,georgemichael,freeek,0,33,0
2002,5,58,outkast,thewholeworld,2,98,3
2002,5,61,cityhigh,caramel,0,29,0
2002,5,62,natalieimbruglia,wrongimpression,0,15,2
2002,5,65,badlydrawnboy,silentsigh,0,11,0
2002,5,66,aaroncarter,leaveituptome,2,56,2
2002,5,68,aliciakeys,awomansworth,2,30,2
2002,5,69,sum41,motivation,0,24,0
2002,5,70,pink,getthepartystarted,2,19,2
2002,5,71,enriqueiglesias,escape,0,15,0
2002,5,72,petshopboys,homeanddry,0,12,3
2002,5,75,beverleyknight,shouldawouldacoulda,2,17,3
2002,5,76,jarule,alwaysontime,5,90,2
2002,5,80,a1,caughtinthemiddle,0,22,0
2002,5,82,oceanlab,clearbluewater,0,11,0
2002,5,87,alizee,moilolita,0,9,0
2002,5,89,nodoubt,heybaby,0,46,0
2002,5,90,remyzero,saveme,3,30,2
2002,5,92,tweet,oopsohmy,0,41,2
2002,5,93,maryjblige,danceforme,2,49,2
2002,5,97,kylieminogue,cantgetyououtofmyhead,5,10,2
2002,5,98,hundredreasons,ificould,0,27,2
2002,6,1,eminem,withoutme,4,130,3
2002,6,2,libertyx,justalittle,0,18,0
2002,6,3,atomickitten,itsok,2,16,2
2002,6,4,ronankeating,iftomorrownevercomes,2,27,2
2002,6,5,westlife,bopbopbaby,2,20,3
2002,6,6,enriqueiglesias,escape,0,15,0
2002,6,7,msdynamite,ittakesmore,0,83,2
2002,6,8,ianvandahl,reason,2,23,4
2002,6,9,fatjoe,whatsluv,3,58,0
2002,6,10,hollyvalance,kisskiss,5,30,0
2002,6,11,pink,dontletmegetme,0,46,2
2002,6,12,korn,heretostay,2,20,2
2002,6,13,sclubjuniors,onestepcloser,4,10,2
2002,6,16,sugababes,freaklikeme,2,21,0
2002,6,19,nickelback,howyouremindme,0,49,0
2002,6,20,a,starbucks,0,26,2
2002,6,21,nsync,girlfriend,3,23,0
2002,6,23,tweet,oopsohmy,0,41,2
2002,6,25,shakira,wheneverwherever,5,34,0
2002,6,26,hclaire,dj,2,23,0
2002,6,27,blackrebelmotorcycleclub,spreadyourlove,0,7,0
2002,6,32,garethgates,unchainedmelody,7,9,2
2002,6,33,a1,makeitgood,2,17,0
2002,6,37,darrenhayes,insatiable,5,37,2
2002,6,38,maryjblige,nomoredrama,2,35,0
2002,6,42,aaliyah,rocktheboat,0,11,2
2002,6,45,bellefire,alliwantisyou,0,15,2
2002,6,47,enriqueiglesias,hero,4,15,3
2002,6,48,fiveforfighting,supermanitsnoteasy,0,29,0
2002,6,49,lasgo,something,2,11,3
2002,6,51,oasis,thehindutimes,5,26,0
2002,6,52,britneyspears,imnotagirlnotyetawoman,0,18,0
2002,6,53,marilynmanson,taintedlove,2,11,2
2002,6,54,rammstein,ichwill,0,11,0
2002,6,55,jenniferlopez,aintitfunny,2,39,0
2002,6,62,kylieminogue,inyoureyes,0,21,0
2002,6,64,anastacia,onedayinyourlife,2,17,3
2002,6,65,moby,weareallmadeofstars,2,22,0
2002,6,69,sherylcrow,soakupthesun,0,27,2
2002,6,73,hundredreasons,silver,2,10,2
2002,6,74,georgemichael,freeek,0,33,0
2002,6,78,sclub7,you,2,14,0
2002,6,79,savestheday,atyourfuneral,2,30,0
2002,6,80,westlife,worldofourown,2,19,0
2002,6,81,brandy,fullmoon,0,29,2
2002,6,82,bryanferry,goddessoflove,0,18,2
2002,6,84,norahjones,dontknowwhy,5,16,2
2002,6,85,joecocker,nevertearusapart,0,14,2
2002,6,88,a1,caughtinthemiddle,0,22,0
2002,6,90,puddleofmudd,blurry,0,14,2
2002,6,94,beverleyknight,shouldawouldacoulda,2,17,3
2002,6,97,streets,letspushthingsforward,3,99,3
2002,6,98,nodoubt,heybaby,0,46,0
2002,7,2,scooter,thelogicalsong,2,20,3
2002,7,3,calling,whereveryouwillgo,0,13,0
2002,7,4,oasis,stopcryingyourheartout,3,26,2
2002,7,5,nelly,hotinherre,5,75,0
2002,7,6,christinamilian,whenyoulookatme,0,28,0
2002,7,7,chadkroeger,hero,0,32,2
2002,7,8,eminem,withoutme,4,130,3
2002,7,10,libertyx,justalittle,0,18,0
2002,7,11,kylieminogue,loveatfirstsight,2,10,0
2002,7,14,wyclefjean,twowrongs,4,38,0
2002,7,15,ronankeating,iftomorrownevercomes,2,27,2
2002,7,16,atomickitten,itsok,2,16,2
2002,7,17,willyoung,lightmyfire,0,9,0
2002,7,19,brandy,fullmoon,0,29,2
2002,7,20,enriqueiglesias,escape,0,15,0
2002,7,21,hollyvalance,kisskiss,5,30,0
2002,7,22,puddleofmudd,blurry,0,14,2
2002,7,27,beverleyknight,gold,2,25,2
2002,7,28,pink,dontletmegetme,0,46,2
2002,7,32,andywilliams,canttakemyeyesoffyou,3,25,2
2002,7,33,sclubjuniors,onestepcloser,4,10,2
2002,7,34,basementjaxx,getmeoff,0,15,0
2002,7,35,nodoubt,hellagood,3,18,2
2002,7,36,msdynamite,ittakesmore,0,83,2
2002,7,38,ludacris,rolloutmybusiness,2,43,2
2002,7,40,paparoach,shelovesmenot,0,26,2
2002,7,41,boxcarracer,ifeelso,0,17,0
2002,7,42,westlife,bopbopbaby,2,20,3
2002,7,43,jaheim,justincase,2,27,2
2002,7,44,froufrou,breathein,0,24,2
2002,7,46,garethgates,unchainedmelody,7,9,2
2002,7,47,vines,getfree,0,9,2
2002,7,48,nickelback,howyouremindme,0,49,0
2002,7,49,hclaire,dj,2,23,0
2002,7,50,ianvandahl,reason,2,23,4
2002,7,51,lighthousefamily,happy,2,16,3
2002,7,52,fatjoe,whatsluv,3,58,0
2002,7,53,sugababes,freaklikeme,2,21,0
2002,7,59,countingcrows,americangirls,2,77,3
2002,7,63,nsync,girlfriend,3,23,0
2002,7,64,morcheeba,otherwise,2,22,0
2002,7,65,athlete,yougotthestyle,0,20,0
2002,7,68,shakira,wheneverwherever,5,34,0
2002,7,74,oasis,thehindutimes,5,26,0
2002,7,77,a1,makeitgood,2,17,0
2002,7,79,britneyspears,iloverocknroll,2,15,2
2002,7,82,ashanti,foolish,0,25,2
2002,7,85,maryjblige,nomoredrama,2,35,0
2002,7,87,kylieminogue,inyoureyes,0,21,0
2002,7,88,a,starbucks,0,26,2
2002,7,92,enriqueiglesias,hero,4,15,3
2002,7,96,angiestone,wishididntmissyou,2,29,4
2002,7,100,shakira,underneathyourclothes,0,33,2
2002,8,1,garethgates,anyoneofusstupidmistake,2,14,0
2002,8,2,sclubjuniors,automatichigh,2,23,3
2002,8,3,shakira,underneathyourclothes,0,33,2
2002,8,4,scooter,thelogicalsong,2,20,3
2002,8,5,jarule,livinitup,2,55,2
2002,8,6,vanessacarlton,athousandmiles,0,17,3
2002,8,7,nelly,hotinherre,5,75,0
2002,8,10,ashanti,foolish,0,25,2
2002,8,12,jenniferlopez,imgonnabealright,2,16,2
2002,8,13,beyonceknowles,workitout,2,20,2
2002,8,15,chadkroeger,hero,0,32,2
2002,8,16,calling,whereveryouwillgo,0,13,0
2002,8,17,eminem,withoutme,4,130,3
2002,8,18,bryanadams,hereiam,0,17,0
2002,8,19,christinamilian,whenyoulookatme,0,28,0
2002,8,20,libertyx,justalittle,0,18,0
2002,8,21,doves,pounding,2,19,0
2002,8,22,redhotchilipeppers,bytheway,3,30,2
2002,8,25,primalscream,misslucifer,0,16,0
2002,8,26,natalieimbruglia,beautyonthefire,3,21,0
2002,8,29,ronankeating,iftomorrownevercomes,2,27,2
2002,8,30,newfoundglory,myfriendsoveryou,2,12,0
2002,8,31,dirtyvegas,ghosts,2,9,0
2002,8,33,michellebranch,allyouwanted,0,13,3
2002,8,34,bahamen,moveitlikethis,6,27,2
2002,8,35,darrenhayes,strangerelationship,2,27,2
2002,8,36,atomickitten,itsok,2,16,2
2002,8,37,amystudt,justalittlegirl,2,16,2
2002,8,38,willyoung,lightmyfire,0,9,0
2002,8,39,oasis,stopcryingyourheartout,3,26,2
2002,8,40,enriqueiglesias,escape,0,15,0
2002,8,41,hollyvalance,kisskiss,5,30,0
2002,8,44,angiestone,wishididntmissyou,2,29,4
2002,8,45,petshopboys,igetalong,2,23,0
2002,8,46,kylieminogue,loveatfirstsight,2,10,0
2002,8,49,wyclefjean,twowrongs,4,38,0
2002,8,52,coral,goodbye,3,13,6
2002,8,53,paparoach,shelovesmenot,0,26,2
2002,8,54,brandy,fullmoon,0,29,2
2002,8,55,systemofadown,aerials,2,16,0
2002,8,57,garethgates,unchainedmelody,7,9,2
2002,8,58,sclubjuniors,onestepcloser,4,10,2
2002,8,59,aliciakeys,howcomeyoudontcallme,0,15,3
2002,8,62,sugababes,freaklikeme,2,21,0
2002,8,65,ludacris,rolloutmybusiness,2,43,2
2002,8,66,puddleofmudd,blurry,0,14,2
2002,8,69,msdynamite,ittakesmore,0,83,2
2002,8,70,jamiroquai,corneroftheearth,2,31,0
2002,8,71,pink,dontletmegetme,0,46,2
2002,8,72,westlife,bopbopbaby,2,20,3
2002,8,80,outkast,landofamilliondrums,0,73,2
2002,8,82,andywilliams,canttakemyeyesoffyou,3,25,2
2002,8,84,nickelback,howyouremindme,0,49,0
2002,8,87,korn,heretostay,2,20,2
2002,8,89,shakira,wheneverwherever,5,34,0
2002,8,93,inme,underdose,0,21,0
2002,8,94,kylieminogue,inyoureyes,0,21,0
2002,8,97,darrenhayes,insatiable,5,37,2
2002,9,1,atomickitten,thetideishighgetthefeeling,0,16,2
2002,9,2,blazinsquad,crossroads,2,82,4
2002,9,3,sugababes,roundround,2,53,0
2002,9,4,truthhurts,addictive,0,110,0
2002,9,5,msdynamite,dynamitee,3,44,0
2002,9,6,darius,colourblind,0,27,3
2002,9,7,abs,whatyougot,0,19,2
2002,9,9,nickelback,toobad,0,17,3
2002,9,12,enriqueiglesias,lovetoseeyoucry,4,27,2
2002,9,13,shakira,underneathyourclothes,0,33,2
2002,9,15,danielbedingfield,jamesdeaniwannaknow,2,38,2
2002,9,17,garethgates,anyoneofusstupidmistake,2,14,0
2002,9,18,vanessacarlton,athousandmiles,0,17,3
2002,9,19,willsmith,blacksuitscominnodyahead,2,94,2
2002,9,21,ash,envy,0,20,0
2002,9,22,sclubjuniors,automatichigh,2,23,3
2002,9,25,lasgo,alone,0,12,0
2002,9,26,celinedion,imalive,0,27,0
2002,9,27,scooter,thelogicalsong,2,20,3
2002,9,28,bowlingforsoup,girlallthebadguyswant,3,33,2
2002,9,29,nelly,hotinherre,5,75,0
2002,9,30,3rdedge,inandout,2,34,0
2002,9,31,coldplay,inmyplace,0,16,0
2002,9,32,music,takethelongroadandwalkit,0,8,2
2002,9,33,camron,ohboy,2,107,2
2002,9,35,tweet,callme,0,12,2
2002,9,36,maryjblige,rainydayz,3,58,0
2002,9,38,jarule,livinitup,2,55,2
2002,9,39,ashanti,foolish,0,25,2
2002,9,43,britneyspears,boys,0,25,2
2002,9,44,chadkroeger,hero,0,32,2
2002,9,45,hclaire,halfaheart,2,12,4
2002,9,46,beyonceknowles,workitout,2,20,2
2002,9,47,atc,aroundtheworld,3,15,0
2002,9,49,calling,whereveryouwillgo,0,13,0
2002,9,51,jenniferlopez,imgonnabealright,2,16,2
2002,9,52,redhotchilipeppers,bytheway,3,30,2
2002,9,53,eminem,withoutme,4,130,3
2002,9,57,willyoung,lightmyfire,0,9,0
2002,9,58,darrenhayes,strangerelationship,2,27,2
2002,9,62,libertyx,justalittle,0,18,0
2002,9,65,kellyosbourne,papadontpreach,0,32,0
2002,9,66,garethgates,unchainedmelody,7,9,2
2002,9,68,flaminglips,doyourealize,0,11,3
2002,9,71,toploader,timeofmylife,0,14,0
2002,9,73,bryanadams,hereiam,0,17,0
2002,9,74,kylieminogue,loveatfirstsight,2,10,0
2002,9,75,avrillavigne,complicated,2,15,0
2002,9,77,moby,extremeways,3,30,2
2002,9,79,jenniferpaige,stranded,3,7,2
2002,9,80,oasis,stopcryingyourheartout,3,26,2
2002,9,81,davidguetta,lovedontletmego,0,3,2
2002,9,84,enriqueiglesias,escape,0,15,0
2002,9,85,sugababes,freaklikeme,2,21,0
2002,9,86,scooter,nessaja,3,32,2
2002,9,90,hollyvalance,kisskiss,5,30,0
2002,9,95,sclubjuniors,onestepcloser,4,10,2
2002,9,96,djsammy,heaven,2,16,4
2002,9,99,westlife,bopbopbaby,2,20,3
2002,10,3,avrillavigne,complicated,2,15,0
2002,10,4,pink,justlikeapill,0,19,0
2002,10,5,atomickitten,thetideishighgetthefeeling,0,16,2
2002,10,6,eve,gangstalovin,2,31,2
2002,10,7,busted,whatigotoschoolfor,0,26,7
2002,10,8,eminem,cleaninoutmycloset,2,140,5
2002,10,10,scooter,nessaja,3,32,2
2002,10,11,libertyx,gottohaveyourlove,4,19,0
2002,10,13,beenieman,feelitboy,4,44,0
2002,10,14,puddleofmudd,shehatesme,0,39,0
2002,10,15,kellyosbourne,papadontpreach,0,32,0
2002,10,16,bonjovi,everyday,2,29,3
2002,10,18,sugababes,roundround,2,53,0
2002,10,19,truthhurts,addictive,0,110,0
2002,10,20,garbage,shutyourmouth,2,66,0
2002,10,21,msdynamite,dynamitee,3,44,0
2002,10,22,shakira,underneathyourclothes,0,33,2
2002,10,26,vanessacarlton,athousandmiles,0,17,3
2002,10,27,strokes,someday,2,18,3
2002,10,28,darius,colourblind,0,27,3
2002,10,29,ronankeating,iloveitwhenwedo,3,14,2
2002,10,30,supergrass,grace,3,35,0
2002,10,31,ludacris,saturdayooohoooh,2,102,2
2002,10,34,blazinsquad,crossroads,2,82,4
2002,10,38,nore,nothin,2,98,2
2002,10,42,abs,whatyougot,0,19,2
2002,10,43,garethgates,anyoneofusstupidmistake,2,14,0
2002,10,45,nickelback,toobad,0,17,3
2002,10,46,davidbowie,everyonesayshi,0,13,2
2002,10,48,sclubjuniors,automatichigh,2,23,3
2002,10,50,enriqueiglesias,lovetoseeyoucry,4,27,2
2002,10,52,coldplay,inmyplace,0,16,0
2002,10,53,danielbedingfield,jamesdeaniwannaknow,2,38,2
2002,10,56,seanpaul,gimmethelight,4,25,0
2002,10,57,willsmith,blacksuitscominnodyahead,2,94,2
2002,10,58,nelly,hotinherre,5,75,0
2002,10,59,hclaire,halfaheart,2,12,4
2002,10,60,suede,positivity,2,16,0
2002,10,61,willyoung,lightmyfire,0,9,0
2002,10,63,disturbed,prayer,0,40,0
2002,10,64,lasgo,alone,0,12,0
2002,10,67,anastacia,whydyoulietome,2,14,0
2002,10,69,celinedion,imalive,0,27,0
2002,10,70,bowlingforsoup,girlallthebadguyswant,3,33,2
2002,10,73,garethgates,unchainedmelody,7,9,2
2002,10,75,underworld,twomonthsoff,0,20,2
2002,10,76,djsammy,heaven,2,16,4
2002,10,77,hundredreasons,falter,2,16,3
2002,10,78,maryjblige,rainydayz,3,58,0
2002,10,80,inme,firefly,0,36,3
2002,10,82,beyonceknowles,workitout,2,20,2
2002,10,84,ryanadams,nuclear,0,16,0
2002,10,85,oasis,stopcryingyourheartout,3,26,2
2002,10,86,elvispresley,burninglove,5,27,0
2002,10,88,libertyx,justalittle,0,18,0
2002,10,90,music,takethelongroadandwalkit,0,8,2
2002,10,95,ronankeating,iftomorrownevercomes,2,27,2
2002,10,100,paulinarubio,dontsaygoodbye,2,24,5
2002,11,1,nelly,dilemma,4,35,0
2002,11,2,justintimberlake,likeiloveyou,2,63,0
2002,11,3,blue,onelove,0,21,2
2002,11,6,bigbrovaz,nuflow,3,90,2
2002,11,7,avrillavigne,complicated,2,15,0
2002,11,8,pink,justlikeapill,0,19,0
2002,11,9,sclubjuniors,newdirection,2,15,2
2002,11,10,samanthamumba,imrighthere,2,36,0
2002,11,11,redhotchilipeppers,thezephyrsong,5,18,2
2002,11,16,atomickitten,thetideishighgetthefeeling,0,16,2
2002,11,17,busted,whatigotoschoolfor,0,26,7
2002,11,18,calling,adrienne,2,23,0
2002,11,19,hollyvalance,downboy,0,11,0
2002,11,21,streets,dontmugyourself,2,34,2
2002,11,23,foofighters,allmylife,4,15,2
2002,11,25,eminem,cleaninoutmycloset,2,140,5
2002,11,28,djshadow,sixdays,0,43,0
2002,11,29,manicstreetpreachers,therebythegraceofgod,2,34,0
2002,11,30,eve,gangstalovin,2,31,2
2002,11,31,leannrimes,lifegoeson,2,18,2
2002,11,32,coral,dreamingofyou,2,18,3
2002,11,33,badlydrawnboy,youwereright,0,49,0
2002,11,36,groovearmada,purplehaze,0,19,2
2002,11,37,libertyx,gottohaveyourlove,4,19,0
2002,11,38,hellisforheroes,nightvision,4,28,2
2002,11,40,scooter,nessaja,3,32,2
2002,11,42,puddleofmudd,shehatesme,0,39,0
2002,11,44,nodoubt,underneathitall,2,25,0
2002,11,45,shakira,underneathyourclothes,0,33,2
2002,11,47,sugababes,roundround,2,53,0
2002,11,48,ianvandahl,try,2,13,2
2002,11,50,truthhurts,addictive,0,110,0
2002,11,52,beyonceknowles,workitout,2,20,2
2002,11,54,paparoach,timeandtimeagain,0,22,0
2002,11,55,dirtyvegas,daysgoby,0,9,2
2002,11,56,faithhill,cry,0,28,2
2002,11,57,nickcarter,helpme,0,38,2
2002,11,58,darius,colourblind,0,27,3
2002,11,59,kellyosbourne,papadontpreach,0,32,0
2002,11,60,blazinsquad,crossroads,2,82,4
2002,11,61,beenieman,feelitboy,4,44,0
2002,11,62,syleenajohnson,tonightimgonnaletgo,5,23,2
2002,11,64,msdynamite,dynamitee,3,44,0
2002,11,67,nickelback,toobad,0,17,3
2002,11,70,toriamos,asortafairytale,2,44,3
2002,11,72,ronankeating,iloveitwhenwedo,3,14,2
2002,11,73,anastacia,whydyoulietome,2,14,0
2002,11,74,nore,nothin,2,98,2
2002,11,75,doves,caughtbytheriver,2,17,0
2002,11,76,garethgates,anyoneofusstupidmistake,2,14,0
2002,11,77,bonjovi,everyday,2,29,3
2002,11,79,willsmith,blacksuitscominnodyahead,2,94,2
2002,11,81,christinaaguilera,dirrty,0,102,0
2002,11,82,willyoung,lightmyfire,0,9,0
2002,11,83,abs,whatyougot,0,19,2
2002,11,84,hclaire,halfaheart,2,12,4
2002,11,86,enriqueiglesias,lovetoseeyoucry,4,27,2
2002,11,91,westlife,bopbopbaby,2,20,3
2002,11,94,paulweller,itswritteninthestars,0,21,0
2002,12,1,danielbedingfield,ifyourenottheone,3,23,3
2002,12,3,christinaaguilera,dirrty,0,102,0
2002,12,4,ronankeating,wevegottonight,3,11,0
2002,12,5,darius,rushes,0,29,3
2002,12,6,nelly,dilemma,4,35,0
2002,12,8,jenniferlopez,jennyfromtheblock,0,61,2
2002,12,10,liamlynch,unitedstatesofwhatever,0,17,2
2002,12,12,enriqueiglesias,maybe,2,12,3
2002,12,14,sclub,alive,4,23,0
2002,12,15,scooter,posseineedyouonthefloor,0,25,2
2002,12,16,madonna,dieanotherday,3,27,0
2002,12,17,westlife,unbreakable,4,19,2
2002,12,18,justintimberlake,likeiloveyou,2,63,0
2002,12,19,shaniatwain,imgonnagetchagood,0,29,0
2002,12,20,bigbrovaz,nuflow,3,90,2
2002,12,21,mariahcarey,throughtherain,0,20,2
2002,12,22,blue,onelove,0,21,2
2002,12,23,blazinsquad,loveontheline,0,17,2
2002,12,24,aliciakeys,girlfriend,2,23,0
2002,12,26,sum41,stillwaiting,2,72,0
2002,12,28,lasgo,pray,3,14,2
2002,12,29,ashanti,happy,4,22,3
2002,12,30,nickelback,neveragain,0,50,2
2002,12,31,anastacia,youllneverbealone,2,16,3
2002,12,32,coldplay,thescientist,0,13,0
2002,12,35,kylieminogue,comeintomyworld,5,13,2
2002,12,36,santana,thegameoflove,5,14,4
2002,12,37,bjork,itsinourhands,0,8,0
2002,12,38,celinedion,goodbyesthesaddestword,2,27,4
2002,12,39,snoopdogg,fromthachuuuchtodapalace,2,82,0
2002,12,40,britneyspears,iloverocknroll,2,15,2
2002,12,41,craigdavid,whatsyourflava,0,53,0
2002,12,44,danniiminogue,puttheneedleonit,0,15,0
2002,12,45,sclubjuniors,newdirection,2,15,2
2002,12,47,hollyvalance,downboy,0,11,0
2002,12,51,hclaire,alloutoflove,0,22,2
2002,12,52,atomickitten,thetideishighgetthefeeling,0,16,2
2002,12,53,shaggy,heysexylady,0,27,2
2002,12,54,queensofthestoneage,nooneknows,0,15,2
2002,12,55,music,getaway,0,10,2
2002,12,56,redhotchilipeppers,thezephyrsong,5,18,2
2002,12,58,paulweller,leafymysteries,3,10,0
2002,12,63,darrenhayes,imissyou,0,23,2
2002,12,64,foofighters,allmylife,4,15,2
2002,12,65,pink,justlikeapill,0,19,0
2002,12,66,busted,whatigotoschoolfor,0,26,7
2002,12,67,royksopp,poorleno,0,7,2
2002,12,68,ladytron,seventeen,0,4,0
2002,12,69,suede,obsessions,2,17,0
2002,12,70,libertyx,gottohaveyourlove,4,19,0
2002,12,71,eminem,cleaninoutmycloset,2,140,5
2002,12,74,manicstreetpreachers,therebythegraceofgod,2,34,0
2002,12,77,eve,gangstalovin,2,31,2
2002,12,79,ronankeating,iloveitwhenwedo,3,14,2
2002,12,80,crazytown,drowning,0,32,2
2002,12,82,blazinsquad,crossroads,2,82,4
2002,12,86,pink,familyportrait,4,38,2
2002,12,87,a,somethingsgoingon,0,19,0
2002,12,90,vanessacarlton,ordinaryday,0,26,2
2002,12,91,bonjovi,everyday,2,29,3
2002,12,97,faithhill,cry,0,28,2
2002,12,99,streets,dontmugyourself,2,34,2
2002,12,100,msdynamite,dynamitee,3,44,0
2003,1,1,girlsaloud,soundoftheunderground,0,18,0
2003,1,4,blue,sorryseemstobethehardestword,0,5,0
2003,1,5,eminem,loseyourself,3,124,5
2003,1,6,danielbedingfield,ifyourenottheone,3,23,3
2003,1,9,avrillavigne,sk8erboi,0,38,3
2003,1,10,robbiewilliams,feel,0,30,2
2003,1,11,nelly,dilemma,4,35,0
2003,1,13,ronankeating,wevegottonight,3,11,0
2003,1,14,pink,familyportrait,4,38,2
2003,1,16,garethgates,whatmyheartwantstosay,5,12,2
2003,1,17,libertyx,holdingonforyou,0,25,2
2003,1,18,jenniferlopez,jennyfromtheblock,0,61,2
2003,1,19,jarule,thuglovin,0,96,3
2003,1,22,hollyvalance,naughtygirl,0,15,0
2003,1,23,liamlynch,unitedstatesofwhatever,0,17,2
2003,1,24,bigbrovaz,nuflow,3,90,2
2003,1,28,darius,rushes,0,29,3
2003,1,31,justintimberlake,likeiloveyou,2,63,0
2003,1,32,christinaaguilera,dirrty,0,102,0
2003,1,33,shaniatwain,imgonnagetchagood,0,29,0
2003,1,34,madonna,dieanotherday,3,27,0
2003,1,35,sclub,alive,4,23,0
2003,1,36,blazinsquad,loveontheline,0,17,2
2003,1,37,westlife,unbreakable,4,19,2
2003,1,38,enriqueiglesias,maybe,2,12,3
2003,1,39,msdynamite,puthimout,6,95,2
2003,1,40,blue,onelove,0,21,2
2003,1,41,scooter,posseineedyouonthefloor,0,25,2
2003,1,42,mariahcarey,throughtherain,0,20,2
2003,1,45,kylieminogue,comeintomyworld,5,13,2
2003,1,46,bonjovi,misunderstood,0,21,2
2003,1,48,danniiminogue,puttheneedleonit,0,15,0
2003,1,49,ashanti,happy,4,22,3
2003,1,52,craigdavid,whatsyourflava,0,53,0
2003,1,53,sum41,stillwaiting,2,72,0
2003,1,56,lasgo,pray,3,14,2
2003,1,57,kellyrowland,stole,2,47,2
2003,1,58,hclaire,alloutoflove,0,22,2
2003,1,59,panjabimc,mundiantobachke,0,9,0
2003,1,60,coldplay,thescientist,0,13,0
2003,1,62,davidgray,theotherside,0,37,2
2003,1,63,darrenhayes,imissyou,0,23,2
2003,1,64,rollingstones,dontstop,5,40,2
2003,1,66,hollyvalance,downboy,0,11,0
2003,1,67,eminem,cleaninoutmycloset,2,140,5
2003,1,68,snoopdogg,fromthachuuuchtodapalace,2,82,0
2003,1,69,garethgates,unchainedmelody,7,9,2
2003,1,70,santana,thegameoflove,5,14,4
2003,1,72,sclubjuniors,newdirection,2,15,2
2003,1,73,aliciakeys,girlfriend,2,23,0
2003,1,74,redhotchilipeppers,thezephyrsong,5,18,2
2003,1,75,ronankeating,iloveitwhenwedo,3,14,2
2003,1,78,busted,whatigotoschoolfor,0,26,7
2003,1,80,libertyx,gottohaveyourlove,4,19,0
2003,1,82,shaggy,heysexylady,0,27,2
2003,1,84,foofighters,allmylife,4,15,2
2003,1,85,kellyosbourne,papadontpreach,0,32,0
2003,1,87,samanthamumba,imrighthere,2,36,0
2003,1,90,blazinsquad,crossroads,2,82,4
2003,1,92,darius,colourblind,0,27,3
2003,1,93,enriqueiglesias,lovetoseeyoucry,4,27,2
2003,1,94,bonjovi,everyday,2,29,3
2003,1,95,truthhurts,addictive,0,110,0
2003,1,99,sclubjuniors,automatichigh,2,23,3
2003,2,1,davidsneddon,stoplivingthelie,2,33,0
2003,2,2,jayz,03bonnieclyde,2,41,2
2003,2,4,busted,year3000,0,42,2
2003,2,5,girlsaloud,soundoftheunderground,0,18,0
2003,2,6,eminem,loseyourself,3,124,5
