1991,04,86,I LEFT MY WALLET IN EL SEGUNDO,A TRIBE CALLED QUEST
1991,04,87,WILD THING {1991},TROGGS
1991,04,88,FIND 'EM, FOOL 'EM, FORGET 'EM,S-EXPRESS
1991,04,89,HOLD YOU TIGHT,TARA KEMP
1991,04,90,LOVE'S HEARTBREAK,LISA M
1991,04,91,ESQ/SLAVES,RUM AND BLACK
1991,04,92,I GOT YOU WHERE I WANT,MARVA HICKS
1991,04,93,HOW TO DANCE FT PRINCESSA,BINGOBOYS FEATURING PRINCESSA
1991,04,94,WHERE DOES MY HEART BEAT NOW,CELINE DION
1991,04,95,LEMONSTONE DESIRED,RAIN
1991,04,96,LIGHTS AND THUNDER,WHITE LION
1991,04,97,POSSESSED,AWESOME 3
1991,04,98,DADDY'S LITTLE GIRL,NIKKI D
1991,04,99,PROMISE ME,BEVERLEY CRAVEN
1991,04,100,DANCIN',CHRIS ISAAK
1991,05,1,THE SHOOP SHOOP SONG (IT'S IN HIS KISS),CHER
1991,05,2,THE ONE AND ONLY,CHESNEY HAWKES
1991,05,3,LAST TRAIN TO TRANCENTRAL FT THE CHILDREN OF THE REVOLUTION,KLF FEATURING THE CHILDREN OF THE REVOLUTION
1991,05,4,SIT DOWN {1991},JAMES
1991,05,5,SAILING ON THE SEVEN SEAS,ORCHESTRAL MANOEUVRES IN THE DARK
1991,05,6,BORN FREE,VIC REEVES AND THE ROMAN NUMERALS
1991,05,7,SENZA UNA DONNA (WITHOUT A WOMAN) FT PAUL YOUNG,ZUCCHERO FEATURING PAUL YOUNG
1991,05,8,THE WHOLE OF THE MOON {1991},THE WATERBOYS
1991,05,9,GET THE MESSAGE,ELECTRONIC
1991,05,10,RING RING RING (HA HA HEY),DE LA SOUL
1991,05,11,THERE'S NO OTHER WAY,BLUR
1991,05,12,DEEP DEEP TROUBLE,SIMPSONS
1991,05,13,RESCUE ME,MADONNA
1991,05,14,QUADROPHONIA,QUADROPHONIA
1991,05,15,HUMAN NATURE,GARY CLAIL ON-U SOUND SYSTEM
1991,05,16,THE SIZE OF A COW,THE WONDER STUFF
1991,05,17,ANTHEM {1991},N-JOI
1991,05,18,LOVE AND KISSES,DANNII MINOGUE
1991,05,19,CHILDREN,EMF
1991,05,20,RHYTHM OF MY HEART,ROD STEWART
1991,05,21,FUTURE LOVE (EP),SEAL
1991,05,22,CAN YOU DIG IT?,MOCK TURTLES
1991,05,23,FOOTSTEPS FOLLOWING ME,FRANCES NERO
1991,05,24,SEAL OUR FATE,GLORIA ESTEFAN
1991,05,25,TOUCH ME (ALL NIGHT LONG),CATHY DENNIS
1991,05,26,ROCK THE CASBAH {1991},THE CLASH
1991,05,27,JUST A GROOVE,NOMAD
1991,05,28,WORD OF MOUTH,MIKE AND THE MECHANICS
1991,05,29,GET READY,ROACHFORD
1991,05,30,LONG TRAIN RUNNING,BANANARAMA
1991,05,31,LOVE IS A WONDERFUL THING,MICHAEL BOLTON
1991,05,32,STRIKE IT UP,BLACK BOX
1991,05,33,PROMISE ME,BEVERLEY CRAVEN
1991,05,34,SILENT LUCIDITY,QUEENSRYCHE
